data_ocorrencia;nome_cidade;latitude_ocorrencia;longitude_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia
15/04/2018;Nova Iguaçu;-22.7535754;-43.4205202;0;0
15/04/2018;Seropédica;-22.6981687;-43.7000513;0;0
16/04/2018;Mesquita;-22.8065811;-43.4379884;1;0
15/04/2018;Nova Iguaçu;-22.7346943;-43.4957704;1;0
16/04/2018;Rio de Janeiro;-22.9038599;-43.2761229;1;0
15/04/2018;Rio de Janeiro;-22.9051605;-43.3510143;2;0
14/04/2018;Rio de Janeiro;-22.8463576;-43.3407408;1;0
15/04/2018;São Gonçalo;-22.8092415;-43.0526972;0;0
16/04/2018;São Gonçalo;-22.8470616;-43.0745956;0;0
16/04/2018;Rio de Janeiro;-22.9939022;-43.2358343;0;0
16/04/2018;Belford Roxo;-22.734768;-43.3607493;0;0
16/04/2018;Belford Roxo;-22.749528;-43.401005;0;0
16/04/2018;Rio de Janeiro;-22.8840764;-43.4317234;0;0
16/04/2018;Belford Roxo;-22.7434109;-43.388058;0;0
16/04/2018;São Gonçalo;-22.7959312;-43.0393139;0;0
16/04/2018;Rio de Janeiro;-22.8134407;-43.2297496;0;0
16/04/2018;Rio de Janeiro;-22.8613816;-43.3437682;0;0
17/04/2018;Japeri;-22.6468929;-43.6603193;0;0
17/04/2018;São Gonçalo;-22.8293256;-42.9860666;0;0
17/04/2018;Rio de Janeiro;-22.8960059;-43.3212701;0;0
17/04/2018;Duque de Caxias;-22.707577;-43.2719348;0;0
16/04/2018;Rio de Janeiro;-22.957417;-43.169085;0;0
14/04/2018;Nova Iguaçu;-22.709177;-43.429376;1;0
17/04/2018;Rio de Janeiro;-22.9899417;-43.2451481;0;0
16/04/2018;Queimados;-22.7070864;-43.5747345;0;0
16/04/2018;Itaboraí;-22.75051;-42.8533107;2;0
14/04/2018;São Gonçalo;-22.8238831;-43.0735544;1;0
15/04/2018;São Gonçalo;-22.8376928;-43.071397;1;0
16/04/2018;Nova Iguaçu;-22.7584935;-43.4939657;1;0
17/04/2018;Rio de Janeiro;-22.9895932;-43.2464165;0;0
17/04/2018;Rio de Janeiro;-22.9068467;-43.1728965;0;0
17/04/2018;São Gonçalo;-22.8467882;-42.9983438;0;0
17/04/2018;Rio de Janeiro;-22.9045269;-43.564735;0;0
17/04/2018;São Gonçalo;-22.7921669;-42.9997977;0;0
17/04/2018;Nova Iguaçu;-22.8208777;-43.605585;0;0
17/04/2018;Duque de Caxias;-22.7619547;-43.3222618;0;0
16/04/2018;Belford Roxo;-22.7333117;-43.352398;0;0
17/04/2018;Rio de Janeiro;-22.8461974;-43.3249234;1;0
18/04/2018;Rio de Janeiro;-22.9888345;-43.2536134;0;0
17/04/2018;Rio de Janeiro;-22.862099;-43.491152;0;0
17/04/2018;Rio de Janeiro;-22.894748;-43.236614;0;0
17/04/2018;Rio de Janeiro;-22.8878439;-43.2712413;1;0
16/04/2018;Rio de Janeiro;-22.9112299;-43.5409251;0;0
17/04/2018;Rio de Janeiro;-22.9077778;-43.2616667;0;0
17/04/2018;Mesquita;-22.795232;-43.428256;0;0
17/04/2018;Rio de Janeiro;-22.8129041;-43.3685338;0;0
17/04/2018;Niterói;-22.9076511;-43.1041486;0;0
17/04/2018;São Gonçalo;-22.8158052;-43.046528;1;0
17/04/2018;Rio de Janeiro;-22.9095501;-43.6701636;0;0
17/04/2018;Magé;-22.6552302;-43.0360597;0;0
17/04/2018;Nilópolis;-22.79663;-43.4224831;0;0
17/04/2018;Belford Roxo;-22.7223321;-43.3483144;0;0
17/04/2018;Belford Roxo;-22.7194007;-43.3503124;0;0
17/04/2018;Rio de Janeiro;-22.8709633;-43.4426703;0;0
17/04/2018;Niterói;-22.9120938;-43.1003154;0;0
18/04/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
18/04/2018;Belford Roxo;-22.7256542;-43.4335763;0;0
18/04/2018;Queimados;-22.710441199999998;-43.5498798;0;0
18/04/2018;Nova Iguaçu;-22.7409798;-43.4443014;0;0
18/04/2018;Rio de Janeiro;-22.8552005;-43.4940944;0;0
18/04/2018;Rio de Janeiro;-22.883399;-43.4263468;0;0
18/04/2018;Rio de Janeiro;-22.8608162;-43.274195;0;0
18/04/2018;Rio de Janeiro;-22.8593331;-43.2754759;0;0
18/04/2018;Rio de Janeiro;-22.8593331;-43.2754759;0;0
18/04/2018;Rio de Janeiro;-22.819814;-43.2717699;0;0
18/04/2018;São João de Meriti;-22.7907664;-43.3699364;0;0
18/04/2018;Nova Iguaçu;-22.719234;-43.449051;1;0
18/04/2018;São João de Meriti;-22.7683738;-43.357222;0;0
18/04/2018;Rio de Janeiro;-22.8418759;-43.4052971;0;0
18/04/2018;Rio de Janeiro;-22.8796259;-43.3033969;0;0
18/04/2018;Duque de Caxias;-22.6459139;-43.2569864;3;0
18/04/2018;São João de Meriti;-22.7852499;-43.3318801;0;0
18/04/2018;Rio de Janeiro;-22.91;-43.2575;0;0
18/04/2018;Rio de Janeiro;-22.9304912;-43.2383859;1;0
18/04/2018;Duque de Caxias;-22.7538823;-43.2763246;0;0
18/04/2018;Rio de Janeiro;-22.9888345;-43.2536134;0;0
18/04/2018;São João de Meriti;-22.7683738;-43.357222;0;0
18/04/2018;Nova Iguaçu;-22.8212006;-43.6027641;0;0
18/04/2018;Rio de Janeiro;-22.855471;-43.488815;0;0
18/04/2018;Belford Roxo;-22.7434109;-43.388058;0;0
18/04/2018;Rio de Janeiro;-22.8922993;-43.348303;0;0
18/04/2018;Magé;-22.6643079;-43.025008;0;0
18/04/2018;Magé;-22.6597282;-43.0255622;0;0
18/04/2018;Rio de Janeiro;-22.8888889;-43.3394444;0;0
19/04/2018;Rio de Janeiro;-22.8921253;-43.4277953;0;0
19/04/2018;Rio de Janeiro;-22.8172484;-43.1834131;0;0
19/04/2018;Rio de Janeiro;-22.91;-43.2575;0;0
19/04/2018;Rio de Janeiro;-22.9232717;-43.1975558;0;0
19/04/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
08/04/2018;Rio de Janeiro;-22.9142951;-43.19955;0;0
19/04/2018;Rio de Janeiro;-22.9874491;-43.2430246;0;0
19/04/2018;Itaguaí;-22.87273;-43.8052909;0;0
18/04/2018;São João de Meriti;-22.7801874;-43.3937178;0;0
18/04/2018;Niterói;-22.8744748;-43.0951213;1;0
18/02/2018;Niterói;-22.8714162;-43.0941434;1;0
18/04/2018;Nova Iguaçu;-22.7731953;-43.5114669;1;0
19/04/2018;Rio de Janeiro;-22.9148657;-43.348175499999996;0;0
19/04/2018;São Gonçalo;-22.8092415;-43.0526972;0;0
19/04/2018;Rio de Janeiro;-22.9266315;-43.196366;0;0
19/04/2018;Itaboraí;-22.7649735;-42.8688068;0;0
19/04/2018;Rio de Janeiro;-22.8856237;-43.3481044;0;0
19/04/2018;Rio de Janeiro;-22.9221707;-43.2128253;0;0
19/04/2018;Rio de Janeiro;-22.8923752;-43.3458739;0;0
19/04/2018;Rio de Janeiro;-22.8581095;-43.4875308;0;0
19/04/2018;Itaboraí;-22.7960859;-42.9405738;0;0
19/04/2018;Rio de Janeiro;-22.8607222;-43.370949;0;0
19/04/2018;Nova Iguaçu;-22.8322013;-43.6156746;0;0
19/04/2018;Rio de Janeiro;-22.9017281;-43.3612149;0;0
19/04/2018;Rio de Janeiro;-22.9628938;-43.1703578;0;0
19/04/2018;Rio de Janeiro;-22.9184258;-43.6446916;0;0
19/04/2018;Rio de Janeiro;-22.8610928;-43.485482;0;0
19/04/2018;Rio de Janeiro;-22.8418759;-43.4052971;0;0
19/04/2018;Rio de Janeiro;-22.897679;-43.3464154;0;0
20/04/2018;Rio de Janeiro;-22.8902896;-43.3131394;0;0
20/04/2018;Belford Roxo;-22.7513009;-43.3684049;0;0
20/04/2018;Belford Roxo;-22.7528779;-43.353341;0;0
20/04/2018;Rio de Janeiro;-22.8848915;-43.4069996;0;0
20/04/2018;Rio de Janeiro;-22.8924322;-43.4176858;0;0
20/04/2018;Rio de Janeiro;-22.8703855;-43.4798073;0;0
19/04/2018;Duque de Caxias;-22.805297;-43.282151;0;0
20/04/2018;São Gonçalo;-22.8308249;-43.0406101;0;0
20/04/2018;Rio de Janeiro;-22.9277778;-43.1991667;0;0
20/04/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
20/04/2018;Belford Roxo;-22.7645391;-43.3996264;0;0
20/04/2018;Duque de Caxias;-22.7867904;-43.3142209;1;0
20/04/2018;Rio de Janeiro;-22.9475947;-43.3478453;0;0
20/04/2018;Rio de Janeiro;-22.9168066;-43.2815172;0;0
19/04/2018;São Gonçalo;-22.8467882;-42.9983438;1;0
19/04/2018;Nova Iguaçu;-22.7284673;-43.4601294;1;0
20/04/2018;Rio de Janeiro;-22.8922993;-43.348303;0;0
20/04/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
20/04/2018;Rio de Janeiro;-22.8588961;-43.4870104;0;0
20/04/2018;Rio de Janeiro;-22.9533247;-43.1897981;0;0
20/04/2018;Queimados;-22.7144663;-43.5527467;1;0
20/04/2018;Belford Roxo;-22.7563142;-43.4040817;0;0
20/04/2018;Rio de Janeiro;-22.920509;-43.2281165;0;0
20/04/2018;Belford Roxo;-22.7431065;-43.3665476;0;0
20/04/2018;Rio de Janeiro;-22.943351;-43.370087;0;0
20/04/2018;Rio de Janeiro;-22.8196045;-43.3725823;0;0
20/04/2018;Duque de Caxias;-22.7523096;-43.2739077;0;0
20/04/2018;Niterói;-22.905583;-43.099451;0;0
20/04/2018;Rio de Janeiro;-22.8787531;-43.3195308;0;0
20/04/2018;Rio de Janeiro;-22.8241667;-43.3644444;0;0
20/04/2018;Rio de Janeiro;-22.9551644;-43.1829076;1;0
21/04/2018;São Gonçalo;-22.8472343;-43.0885733;0;0
21/04/2018;Rio de Janeiro;-22.8436111;-43.2936111;0;0
21/04/2018;Rio de Janeiro;-22.8885564;-43.4140127;0;0
21/04/2018;Rio de Janeiro;-22.8922845;-43.3684484;0;0
21/04/2018;São Gonçalo;-22.8053323;-42.9729845;0;0
21/04/2018;Rio de Janeiro;-22.8189018;-43.3759968;0;0
21/04/2018;Rio de Janeiro;-22.9252096;-43.2143387;0;0
21/04/2018;Belford Roxo;-22.7208875;-43.3589356;0;0
21/04/2018;Rio de Janeiro;-22.900883;-43.607345;0;0
21/04/2018;Rio de Janeiro;-22.9238319;-43.1809914;0;0
21/04/2018;São Gonçalo;-22.8628013;-43.0209645;0;0
21/04/2018;Rio de Janeiro;-22.9569444;-43.17;0;0
21/04/2018;Rio de Janeiro;-22.8959671;-43.3253079;0;0
21/04/2018;Rio de Janeiro;-22.9602998;-43.1678134;0;0
21/04/2018;Rio de Janeiro;-22.9569444;-43.17;0;0
21/04/2018;Rio de Janeiro;-22.8959671;-43.3253079;0;0
21/04/2018;Rio de Janeiro;-22.9197125;-43.6583939;0;0
21/04/2018;Belford Roxo;-22.723228;-43.3778305;0;0
22/04/2018;Rio de Janeiro;-22.9069444;-43.3408333;0;0
22/04/2018;Rio de Janeiro;-22.8969198;-43.3516802;0;0
22/04/2018;Rio de Janeiro;-22.8924322;-43.4176858;0;0
22/04/2018;Rio de Janeiro;-22.91;-43.2575;0;0
22/04/2018;Niterói;-22.9172755;-43.0902716;0;0
22/04/2018;Rio de Janeiro;-22.8533695;-43.3751543;0;0
22/04/2018;Rio de Janeiro;-22.9400706;-43.3684235;0;0
22/04/2018;Rio de Janeiro;-22.9535043;-43.3470493;0;0
22/04/2018;Rio de Janeiro;-22.9442116;-43.3678663;0;0
22/04/2018;Belford Roxo;-22.7552338;-43.405381;0;0
22/04/2018;Magé;-22.6128381;-43.1952964;0;0
22/04/2018;Niterói;-22.9051932;-43.1031878;0;0
22/04/2018;Belford Roxo;-22.741442;-43.3449457;0;0
23/04/2018;Mesquita;-22.7775471;-43.400635199999996;0;0
23/04/2018;Rio de Janeiro;-22.8650563;-43.2608932;0;0
23/04/2018;Rio de Janeiro;-22.9483069;-43.3515669;0;0
23/04/2018;Rio de Janeiro;-22.9819444;-43.3225;0;0
23/04/2018;Mesquita;-22.7778655;-43.4193569;0;0
23/04/2018;Rio de Janeiro;-22.8244713;-43.3976344;0;0
23/04/2018;Niterói;-22.8987523;-43.1052204;0;0
23/04/2018;Niterói;-22.906047;-43.099481;0;0
23/04/2018;Rio de Janeiro;-22.9986548;-43.2694141;0;0
13/04/2018;Rio de Janeiro;-22.8923272;-43.2581953;0;0
23/04/2018;São Gonçalo;-22.8293256;-42.9860666;0;0
23/04/2018;Itaguaí;-22.881525;-43.815502;0;0
23/04/2018;Rio de Janeiro;-22.9681736;-43.3907025;0;0
23/04/2018;Rio de Janeiro;-22.8761319;-43.486218;0;0
22/04/2018;Rio de Janeiro;-22.9569444;-43.17;0;0
21/04/2018;Rio de Janeiro;-22.9236111;-43.1805556;1;0
22/04/2018;Rio de Janeiro;-22.811487;-43.3207177;0;0
21/04/2018;Rio de Janeiro;-22.9283107;-43.2337096;0;0
22/04/2018;Duque de Caxias;-22.648272;-43.2216575;0;0
21/04/2018;Nova Iguaçu;-22.7316891;-43.4765172;1;0
23/04/2018;Niterói;-22.9042305;-43.1039975;0;0
23/04/2018;Rio de Janeiro;-22.9626168;-43.169835;0;0
23/04/2018;Rio de Janeiro;-22.9228664;-43.2280517;0;0
23/04/2018;Rio de Janeiro;-22.9899417;-43.2451481;0;0
23/04/2018;Belford Roxo;-22.7153609;-43.4125304;0;0
23/04/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
23/04/2018;Rio de Janeiro;-22.8621466;-43.4907856;0;0
23/04/2018;Rio de Janeiro;-22.8309432;-43.3190342;0;0
23/04/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
24/04/2018;Rio de Janeiro;-22.8621466;-43.4907856;0;0
24/04/2018;Queimados;-22.7166928;-43.5634408;0;0
24/04/2018;Rio de Janeiro;-22.8054951;-43.2823662;0;0
24/04/2018;Belford Roxo;-22.751749;-43.352645;0;0
23/04/2018;Rio de Janeiro;-22.8626395;-43.2539991;0;0
24/04/2018;Rio de Janeiro;-22.9078627;-43.2659281;0;0
24/04/2018;Belford Roxo;-22.7489717;-43.3396538;0;0
24/04/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
23/04/2018;Rio de Janeiro;-22.9255155;-43.1900489;0;0
23/04/2018;Nova Iguaçu;-22.7201738;-43.5246361;2;0
18/04/2018;Duque de Caxias;-22.7098613;-43.270969;1;0
24/04/2018;Rio de Janeiro;-23.0005167;-43.3977395;1;0
25/04/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
24/04/2018;Rio de Janeiro;-22.8359432;-43.3620871;0;0
24/04/2018;Belford Roxo;-22.7566278;-43.3550884;0;0
24/04/2018;Belford Roxo;-22.7527575;-43.3632081;0;0
24/04/2018;Rio de Janeiro;-22.866695;-43.457407;0;0
24/04/2018;Rio de Janeiro;-22.9048084;-43.3550791;0;0
24/04/2018;Rio de Janeiro;-22.8709633;-43.4426703;1;0
24/04/2018;Rio de Janeiro;-22.9102923;-43.4180603;0;0
24/04/2018;Paracambi;-22.6121891;-43.71633;0;0
24/04/2018;Paracambi;-22.6104123;-43.7136495;0;0
24/04/2018;Nova Iguaçu;-22.7413256;-43.499212;0;0
25/04/2018;Rio de Janeiro;-22.9196515;-43.6843877;0;0
25/04/2018;Rio de Janeiro;-22.9142951;-43.19955;0;0
24/04/2018;São Gonçalo;-22.8623271;-43.0119501;1;0
25/04/2018;Niterói;-22.8882102;-43.0644088;0;0
25/04/2018;Niterói;-22.8882102;-43.0644088;0;0
25/04/2018;Rio de Janeiro;-22.9332067;-43.18473;0;0
25/04/2018;Belford Roxo;-22.708149;-43.3417648;0;0
25/06/2019;São Gonçalo;-22.8352726;-43.0482823;0;0
25/04/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
25/04/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
25/04/2018;Rio de Janeiro;-22.9102923;-43.4180603;0;0
25/04/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
25/04/2018;Queimados;-22.6969307;-43.5546867;0;0
25/04/2018;Mesquita;-22.8065811;-43.4379884;0;0
25/04/2018;Rio de Janeiro;-22.9048084;-43.3550791;0;0
25/04/2018;Nova Iguaçu;-22.7420483;-43.473285;0;0
25/04/2018;Rio de Janeiro;-22.838252400000002;-43.397974;0;0
25/04/2018;Rio de Janeiro;-22.898038;-43.289112;0;0
25/04/2018;Rio de Janeiro;-22.9102923;-43.4180603;0;0
25/04/2018;São Gonçalo;-22.8325816;-42.9745365;0;0
25/04/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
25/04/2018;Rio de Janeiro;-22.8692246;-43.302939;0;0
25/04/2018;Nova Iguaçu;-22.8443626;-43.6155438;0;0
25/04/2018;Itaguaí;-22.8586548;-43.7800391;0;0
26/04/2018;Rio de Janeiro;-22.8621273;-43.2751246;0;0
26/04/2018;Rio de Janeiro;-22.8016667;-43.1902778;0;0
26/04/2018;Rio de Janeiro;-22.8593331;-43.2754759;0;0
26/04/2018;Belford Roxo;-22.7210331;-43.3495161;0;0
26/04/2018;Rio de Janeiro;-22.8555214;-43.2476113;0;0
26/04/2018;Rio de Janeiro;-22.8969198;-43.3516802;0;0
25/04/2018;Rio de Janeiro;-22.8741242;-43.3146037;0;0
26/04/2018;Rio de Janeiro;-22.9222076;-43.2156585;0;0
26/04/2018;Rio de Janeiro;-22.8588662;-43.2333227;0;0
26/04/2018;Rio de Janeiro;-22.863415;-43.259202;0;0
26/04/2018;São Gonçalo;-22.7983623;-43.0479059;0;0
26/04/2018;Rio de Janeiro;-22.8169183;-43.3801085;0;0
26/04/2018;Belford Roxo;-22.7573488;-43.39835;0;0
26/04/2018;Rio de Janeiro;-22.8605181;-43.2346285;0;0
25/04/2018;São Gonçalo;-22.8383035;-43.0659153;1;0
22/04/2018;Itaboraí;-22.7960859;-42.9405738;0;0
26/04/2018;Rio de Janeiro;-22.925465;-43.2233312;0;0
26/04/2018;Magé;-22.6643079;-43.025008;0;0
25/04/2018;Queimados;-22.6941786;-43.550916;3;0
26/04/2018;Belford Roxo;-22.7299466;-43.3560251;0;0
26/04/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
26/04/2018;Rio de Janeiro;-22.9111724;-43.2686344;0;0
27/04/2018;São João de Meriti;-22.8089207;-43.3762515;0;0
27/04/2018;Rio de Janeiro;-22.8840943;-43.2940076;0;0
27/04/2018;Rio de Janeiro;-22.937462;-43.1785435;0;0
27/04/2018;Rio Bonito;-22.7186089;-42.6279835;0;0
27/04/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
20/04/2018;São Gonçalo;-22.820231;-43.079802;1;0
20/04/2018;São Gonçalo;-22.8357721;-43.0608587;1;0
27/04/2018;Rio de Janeiro;-22.9298252;-43.253536;0;0
27/04/2018;Rio de Janeiro;-22.9537584;-43.370918;0;0
27/04/2018;Rio de Janeiro;-22.9783333;-43.1952778;0;0
27/04/2018;Belford Roxo;-22.7401954;-43.3943315;0;1
26/04/2018;Rio de Janeiro;-22.890273;-43.3194757;1;0
25/04/2018;Rio de Janeiro;-22.8814021;-43.2934758;0;0
26/04/2018;Rio de Janeiro;-22.8331178;-43.3022257;0;0
25/04/2018;Queimados;-22.6969307;-43.5546867;1;0
25/04/2018;São João de Meriti;-22.80631;-43.37945;0;0
27/04/2018;Rio de Janeiro;-22.9137398;-43.2718519;0;0
27/04/2018;Rio de Janeiro;-23.0160325;-43.2976619;0;0
25/04/2018;Belford Roxo;-22.7111794;-43.3433986;0;0
27/04/2018;Rio de Janeiro;-22.8892261;-43.4533363;0;0
27/04/2018;São João de Meriti;-22.7907664;-43.3699364;0;0
27/04/2018;Rio de Janeiro;-22.8246493;-43.3727275;0;0
27/04/2018;Rio de Janeiro;-22.8159105;-43.3801743;0;0
27/04/2018;Rio de Janeiro;-22.905178;-43.261072;2;0
27/04/2018;São João de Meriti;-22.8023554;-43.3704843;0;0
27/04/2018;São Gonçalo;-22.8740993;-43.023337;0;0
27/04/2018;Rio de Janeiro;-22.897679;-43.3464154;0;0
27/04/2018;Niterói;-22.9055201;-43.083325;0;0
27/04/2018;Belford Roxo;-22.7040659;-43.3350511;0;0
27/04/2018;Rio de Janeiro;-22.9180558;-43.2173142;0;0
27/04/2018;Belford Roxo;-22.7088081;-43.3277945;0;0
27/04/2018;Nova Iguaçu;-22.7462794;-43.5213392;0;0
27/04/2018;Itaguaí;-22.8631923;-43.7779091;1;0
28/04/2018;São Gonçalo;-22.877231;-42.9947397;0;0
10/04/2018;São Gonçalo;-22.8392346;-43.063357;1;0
28/04/2018;São Gonçalo;-22.8465461;-43.0028407;0;0
28/04/2018;Rio de Janeiro;-22.906507;-43.351401;0;1
28/04/2018;Rio de Janeiro;-22.9148888;-43.3480613;0;0
28/04/2018;Rio de Janeiro;-22.8331178;-43.3022257;0;0
28/04/2018;Rio de Janeiro;-22.8261993;-43.2862685;0;0
28/04/2018;Rio de Janeiro;-22.9048084;-43.3550791;0;0
28/04/2018;Rio de Janeiro;-22.9079915;-43.273165;0;0
28/04/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
28/04/2018;Rio de Janeiro;-22.9321013;-43.240153;0;0
28/02/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
28/04/2018;São Gonçalo;-22.8460799;-43.052731;0;0
28/04/2018;Duque de Caxias;-22.7878983;-43.2974671;5;0
28/04/2018;Rio de Janeiro;-22.8652982;-43.2611965;0;0
27/04/2018;Rio de Janeiro;-22.8405111;-43.3017458;0;0
28/04/2018;São Gonçalo;-22.8799518;-42.9863197;0;0
28/04/2018;Nilópolis;-22.8129451;-43.3972363;0;0
26/04/2018;São Gonçalo;-22.8337807;-43.0717478;0;0
26/04/2018;São Gonçalo;-22.8165089;-42.9991022;2;0
28/04/2018;São Gonçalo;-22.8697603;-43.0221024;0;0
31/03/2018;São Gonçalo;-22.8140556;-43.0395858;0;0
28/04/2018;Mesquita;-22.8065811;-43.4379884;0;0
28/04/2018;Rio de Janeiro;-22.8921129;-43.3238259;0;0
28/04/2018;Rio de Janeiro;-22.8419701;-43.3528804;1;0
10/04/2018;Niterói;-22.8852536;-43.1201981;0;0
29/04/2018;Rio de Janeiro;-22.9111724;-43.2686344;0;0
29/04/2018;Rio de Janeiro;-22.953195;-43.1885094;0;0
29/04/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
29/04/2018;São Gonçalo;-22.8799032;-42.986026;1;0
29/04/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
29/04/2018;Rio de Janeiro;-22.8856237;-43.3481044;0;0
29/04/2018;Rio de Janeiro;-22.8234412;-43.2959357;0;0
27/04/2018;Itaboraí;-22.7960892;-42.94137;1;0
27/04/2018;Niterói;-22.8714162;-43.0941434;1;0
29/04/2018;Nova Iguaçu;-22.7509742;-43.4630679;0;0
29/04/2018;Rio de Janeiro;-22.812697;-43.370193;0;0
29/04/2018;Rio de Janeiro;-22.8847335;-43.3053775;0;0
29/04/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
29/04/2018;Rio de Janeiro;-22.9116201;-43.4055995;0;0
28/04/2018;São Gonçalo;-22.8283489;-42.985443;0;0
29/04/2018;Rio de Janeiro;-22.9918352;-43.2472354;0;0
29/04/2018;Rio de Janeiro;-22.9441667;-43.2408333;0;0
29/04/2018;Rio de Janeiro;-22.9296232;-43.2375653;0;0
29/04/2018;Maricá;-22.9213691;-42.8188494;0;0
29/04/2018;Rio de Janeiro;-22.8352911;-43.2607632;1;0
30/04/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
30/04/2018;Rio de Janeiro;-22.929758;-43.6554913;4;0
29/04/2018;Rio de Janeiro;-22.9015891;-43.2778412;0;0
30/04/2018;Rio de Janeiro;-22.9897699;-43.2527011;0;0
28/04/2018;São Gonçalo;-22.8105496;-43.0152039;1;0
30/04/2018;Niterói;-22.9037916;-43.1036667;0;0
30/04/2018;Rio de Janeiro;-22.9897699;-43.2527011;0;0
30/04/2018;São João de Meriti;-22.7936755;-43.3399538;0;0
30/04/2018;Rio de Janeiro;-22.8121864;-43.3697251;0;0
30/04/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
30/04/2018;Rio de Janeiro;-22.8654866;-43.2619815;0;0
30/04/2018;Rio de Janeiro;-22.8557973;-43.4915896;0;0
30/04/2018;Rio de Janeiro;-22.8890867;-43.4500962;0;0
30/04/2018;São Gonçalo;-22.8436619;-42.9551329;0;0
30/04/2018;Niterói;-22.9003313;-43.0801891;0;0
30/04/2018;Rio de Janeiro;-22.8627778;-43.3152778;0;0
30/04/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
30/04/2018;Rio de Janeiro;-22.9266315;-43.196366;0;0
30/04/2018;Rio de Janeiro;-22.9292805;-43.2027587;0;0
30/04/2018;Belford Roxo;-22.7406028;-43.3917416;0;0
30/04/2018;Rio de Janeiro;-22.9042269;-43.3580867;0;0
30/04/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
30/04/2018;Rio de Janeiro;-22.934571;-43.6653492;0;0
30/04/2018;São João de Meriti;-22.7625169;-43.3445527;0;0
30/04/2018;Rio de Janeiro;-22.8771465;-43.317257;0;0
30/04/2018;Rio de Janeiro;-22.9054591;-43.4242899;0;0
30/04/2018;Rio de Janeiro;-22.8735799;-43.5791645;0;0
01/05/2018;Rio de Janeiro;-22.9435434;-43.2412996;0;0
01/05/2018;Rio de Janeiro;-22.8066463;-43.3588482;0;0
01/05/2018;Rio de Janeiro;-22.8289493;-43.3997151;0;0
30/04/2018;Belford Roxo;-22.7563142;-43.4040817;0;0
01/05/2018;Belford Roxo;-22.7417329;-43.3338508;0;0
01/05/2018;Belford Roxo;-22.7347881;-43.3355718;0;0
01/05/2018;Rio de Janeiro;-22.887839;-43.228384;0;0
01/05/2018;Belford Roxo;-22.7426563;-43.3314491;0;0
01/05/2018;Rio de Janeiro;-22.9488004;-43.2596811;0;0
01/05/2018;Rio de Janeiro;-22.89529;-43.3635499;0;0
01/05/2018;Itaguaí;-22.8619511;-43.7637551;0;0
01/05/2018;Rio de Janeiro;-22.8574971;-43.2430137;0;0
01/05/2018;Niterói;-22.868675;-43.098667;0;0
01/05/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
01/05/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
01/05/2018;Rio de Janeiro;-22.9879841;-43.2479825;0;0
30/04/2018;Niterói;-22.8750879;-43.0927531;1;0
01/05/2018;Rio de Janeiro;-22.9383333;-43.2594444;0;0
01/05/2018;Rio de Janeiro;-22.8985478;-43.3495636;0;0
01/05/2018;Belford Roxo;-22.7527575;-43.3632081;0;0
01/05/2018;Niterói;-22.9356382;-43.1106595;1;0
01/05/2018;Rio de Janeiro;-22.9077778;-43.2616667;0;0
01/05/2018;Niterói;-22.9338127;-43.0224747;0;0
01/05/2018;Rio de Janeiro;-22.8621466;-43.4907856;0;0
01/05/2018;Belford Roxo;-22.7395614;-43.335179600000004;0;0
01/05/2018;Niterói;-22.9059376;-43.0841076;0;0
01/05/2018;Rio de Janeiro;-22.9415484;-43.3616316;1;0
01/05/2018;Rio de Janeiro;-22.9054591;-43.4242899;0;0
01/05/2018;Niterói;-22.9256106;-43.093515;0;0
01/05/2018;Rio de Janeiro;-22.8778896;-43.318311;0;0
01/05/2018;Duque de Caxias;-22.7553304;-43.2860318;0;0
01/05/2018;São João de Meriti;-22.7891707;-43.3819326;0;0
01/05/2018;Japeri;-22.6818652;-43.6009288;0;0
01/05/2018;Rio de Janeiro;-22.8692246;-43.302939;0;0
01/05/2018;Belford Roxo;-22.7527575;-43.3632081;0;0
